,link,price,field_carat_weight,field_brand,field_metal,field_ring_size,field_marketplace,field_shape,field_ring_center_stone_weight,field_clarity,field_cut,field_certification,field_lab_grown_diamond,field_ring_karat,field_color,field_certificate_number,field_ring_side_stone_weight,field_clarity_side_stone,field_clarity_enhanced,field_gender,field_vip_listing,field_diamonds_weight,field_wedding_bands_style,field_kind,field_stone,field_carat_weight_open,field_jewelry_bracelets_style,field_type_jewelry,field_material,field_jewelry_style
1194,https://www.idonowidont.com/jewelry/1050ct-natural-ggl-certified-green-emerald-714151,$695.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Emerald,Carat weight:10.50ct,,,,
1195,https://www.idonowidont.com/jewelry/15-carat-h-vs1-si1-ex-ex-ex-triple-excellent-diamond-white-gold-solitaire-pendant-728838,"$4,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:1.50ct,,,,
1196,https://www.idonowidont.com/jewelry/sapphire-and-diamond-sterling-silver-ring-727261,$254.27,,,Metal Type:Silver,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Sapphire,,,,,
1197,https://www.idonowidont.com/jewelry/topaz-and-diamond-sterling-silver-ring-727266,$210.77,,,Metal Type:Silver,Ring Size:7.25,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Topaz,,,,,
1198,https://www.idonowidont.com/jewelry/vintage-emerald-and-diamond-bypass-ring-722786,$519.69,,,Metal Type:Yellow Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:10k,,,,,,,,,,Kind:Rings,Stone:Emerald,,,,,
1199,https://www.idonowidont.com/jewelry/amethyst-sterling-silver-open-shank-ring-724731,$290.52,,,Metal Type:Silver,Ring Size:6.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Amethyst,,,,,
1200,https://www.idonowidont.com/jewelry/sterling-silver-smoky-quartz-and-diamond-vintage-ring-727256,$239.77,,,Metal Type:Silver,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Quartz,,,,,
1201,https://www.idonowidont.com/jewelry/3-carat-martini-studs-728745,"$7,995.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:3.00ct,,,,Style:Studs
1202,https://www.idonowidont.com/jewelry/gorgeous-rare-jade-gem-stone-open-offers-728644,$995.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Jade,Carat weight:1434.00ct,,,,
1203,https://www.idonowidont.com/jewelry/ruby-and-colorless-topaz-silver-ring-open-offers-717841,$349.00,,,Metal Type:Silver,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Ruby,Carat weight:0.88ct,,,,
1204,https://www.idonowidont.com/jewelry/gorgeous-diamond-and-gold-earrings-open-offers-728463,"$4,800.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:13.00ct,,,,Style:Drop/Chandelier
1205,https://www.idonowidont.com/jewelry/gorgeous-diamond-and-gold-earrings-open-offers-728464,"$4,800.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:13.00ct,,,,Style:Drop/Chandelier
1206,https://www.idonowidont.com/jewelry/opal-and-diamond-gold-pendant-710931,"$1,750.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Opal,,,,,
1207,https://www.idonowidont.com/jewelry/opal-and-diamond-14-kt-gold-pendant-open-offers-710936,"$1,750.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Opal,,,,,
1208,https://www.idonowidont.com/jewelry/gorgeous-cultured-pearl-necklace-open-offers-728439,$525.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Pearl,,,,,
1209,https://www.idonowidont.com/jewelry/black-opal-ring-russian-diamonds-18k-gold-size-65-video-my-instagram-728312,"$2,800.00",,,Metal Type:Yellow Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Opal,,,,,
1210,https://www.idonowidont.com/jewelry/solid-14k-gold-2ct-moissanite-round-screw-back-stud-earrings-14k-yellow-725366,$600.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Moissanite,Carat weight:2.00ct,,,,Style:Studs
1211,https://www.idonowidont.com/jewelry/14kw-gold-2-ct-moissanite-round-solitaire-engagement-ring-14k-white-gold-price-728274,$800.00,,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Moissanite,Carat weight:2.00ct,,,,
1212,https://www.idonowidont.com/jewelry/ladys-rosewhite-12-cctw-diamond-two-tone-pendant-14-karat-18-necklace-727826,"$1,249.00",,Brand:Jared,Metal Type:Two Tone,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:0.50ct,,,,
1213,https://www.idonowidont.com/jewelry/2-carat-sapphire-diamond-halo-and-wedding-band-727226,"$1,000.00",,,Metal Type:Platinum,Ring Size:7.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Sapphire,Carat weight:2.00ct,,,,
1214,https://www.idonowidont.com/jewelry/14k-gold-yellow-diamond-pendant-726961,$485.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:1.10ct,,,,
1215,https://www.idonowidont.com/jewelry/golfer-lapel-pin-14k-gold-diamond-baguettes-726016,$389.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Brooch/Pin,Stone:Diamond,Carat weight:0.45ct,,,,
1216,https://www.idonowidont.com/jewelry/diamond-stud-earrings-725761,$500.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:0.66ct,,,,Style:Studs
1217,https://www.idonowidont.com/jewelry/wow-668-carat-jade-open-offers-718346,$550.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Jade,Carat weight:668.00ct,,,,
1218,https://www.idonowidont.com/jewelry/tanzanite-solitaire-ring-open-offers-718011,$390.00,,,Metal Type:Silver,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:7.80ct,,,,
1219,https://www.idonowidont.com/jewelry/wow-44-carat-tanzanite-and-diamond-14kt-gold-ring-open-offers-719511,"$3,400.00",,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:4.43ct,,,,
1220,https://www.idonowidont.com/jewelry/exquisite-tanzanite-and-topaz-ring-open-offers-719451,$299.00,,,Metal Type:Silver,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:2.20ct,,,,
1221,https://www.idonowidont.com/jewelry/diamond-cocktail-ring-two-tone-14k-solid-gold-unique-fashion-style-717176,"$1,995.00",,,Metal Type:Yellow Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.00ct,,,,
1222,https://www.idonowidont.com/jewelry/old-cut-diamonds-platinum-antique-ring-hand-made-size-7-%E2%80%A2-5-video-my-instagram-531671,"$2,700.00",,,Metal Type:Platinum,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.83ct,,,,
1223,https://www.idonowidont.com/jewelry/diamond-statement-ring-cocktail-ring-216-carat-g-h-si1-14k-gold-princess-cut-baguettes-size,"$3,250.00",,,Metal Type:Yellow Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.16ct,,,,
1224,https://www.idonowidont.com/jewelry/opal-and-diamonds-14k-gold-band-australian-lightning-ridge-black-crystal-opals-video-660891,"$1,850.00",,,Metal Type:Yellow Gold,Ring Size:8.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Opal,,,,,
1225,https://www.idonowidont.com/jewelry/sapphire-ring-720191,$500.00,,,Metal Type:Two Tone,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Sapphire,,,,,
1226,https://www.idonowidont.com/jewelry/emerald-and-diamond-ring-710571,"$1,400.00",,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Emerald,,,,,
1227,https://www.idonowidont.com/jewelry/gorgeous-diamond-ring-open-offers-719521,$350.00,,,Metal Type:Silver,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.30ct,,,,
1228,https://www.idonowidont.com/jewelry/exquisite-diamond-and-morganite-14kt-gold-pendant-open-offers-719261,"$1,700.00",,,Metal Type:Rose Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Morganite,Carat weight:3.00ct,,,,
1229,https://www.idonowidont.com/jewelry/morganite-and-diamond-pendant-open-offers-719266,"$1,700.00",,,Metal Type:Rose Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Morganite,Carat weight:3.00ct,,,,
1230,https://www.idonowidont.com/jewelry/diamond-and-sapphire-engagement-ring-open-offers-718891,"$1,900.00",,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Sapphire,Carat weight:0.86ct,,,,
1231,https://www.idonowidont.com/jewelry/gorgeous-14kt-gold-citrine-earrings-open-offers-718536,"$3,200.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Citrine,Carat weight:11.00ct,,,,Style:Drop/Chandelier
1232,https://www.idonowidont.com/jewelry/unbelievable-rare-68-carat-ruby-open-offers-718161,$900.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Ruby,Carat weight:68.97ct,,,,
1233,https://www.idonowidont.com/jewelry/unbelievable-rare-68-carat-ruby-open-offers-718166,$900.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Ruby,Carat weight:68.97ct,,,,
1234,https://www.idonowidont.com/jewelry/rare-find-massive-55-carat-amethyst-open-offers-717986,$850.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Amethyst,Carat weight:55.00ct,,,,
1235,https://www.idonowidont.com/jewelry/old-cut-diamonds-natural-london-blue-sapphires-antique-ring-18k-gold-filligree-design-112,"$2,850.00",,,Metal Type:Yellow Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:1.12ct,,,,
1236,https://www.idonowidont.com/jewelry/tanzanite-solitaire-ring-open-offers-717976,$550.00,,,Metal Type:Silver,Ring Size:8.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:1.05ct,,,,
1237,https://www.idonowidont.com/jewelry/14kt-gold-tanzanite-and-diamond-ring-open-offers-717966,"$3,800.00",,,Metal Type:White Gold,Ring Size:8.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:8.60ct,,,,
1238,https://www.idonowidont.com/jewelry/spectacular-topaz-and-mystic-quartz-ring-orianne-open-offers-717831,$550.00,,,Metal Type:Silver,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Quartz,Carat weight:5.00ct,,,,
1239,https://www.idonowidont.com/jewelry/14kt-gold-1048ct-blue-sapphire-pendant-open-offers-717846,"$2,500.00",,,Metal Type:Two Tone,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Sapphire,Carat weight:9.00ct,,,,
1240,https://www.idonowidont.com/jewelry/spectacular-topaz-and-mystic-quartz-ring-orianne-open-offers-717836,$550.00,,,Metal Type:Silver,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Quartz,Carat weight:5.00ct,,,,
1241,https://www.idonowidont.com/jewelry/tanzanite-and-diamond-gold-ring-open-offers-717826,"$3,400.00",,,Metal Type:Yellow Gold,Ring Size:6.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:2.10ct,,,,
1242,https://www.idonowidont.com/jewelry/743ct-natural-master-cut-madeira-citrine-711806,$210.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Citrine,Carat weight:7.43ct,,,,
1243,https://www.idonowidont.com/jewelry/77ct-aig-certified-natural-alexandrite-710206,$550.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Alexandrite,Carat weight:0.77ct,,,,
1244,https://www.idonowidont.com/jewelry/14k-yellow-gold-blue-natural-sapphire-diamond-ring-716286,$260.00,,,Metal Type:Yellow Gold,Ring Size:3.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Sapphire,,,,,
1245,https://www.idonowidont.com/jewelry/143ct-natural-certified-blue-sapphire-711366,$275.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Sapphire,Carat weight:1.43ct,,,,
1246,https://www.idonowidont.com/jewelry/157ct-natural-certified-peacock-sapphire-711361,$315.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Sapphire,Carat weight:1.57ct,,,,
1247,https://www.idonowidont.com/jewelry/278ct-natural-vs-oval-cut-white-clear-zircon-713626,$150.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Zircon,Carat weight:2.78ct,,,,
1248,https://www.idonowidont.com/jewelry/664ct-natural-if-vvs-purplish-pink-amethyst-713456,$79.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,,Carat weight:6.64ct,,,,
1249,https://www.idonowidont.com/jewelry/406-ct-diamond-studs-platinum-excellent-cut-j-vs1-certified-screw-back-713156,"$14,500.00",,,Metal Type:Platinum,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:4.06ct,,,,Style:Studs
1250,https://www.idonowidont.com/jewelry/268ct-natural-columbian-emerald-ring-unique-18k-white-gold-and-diamond-setting-712396,"$8,500.00",,,Metal Type:White Gold,Ring Size:7.25,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Emerald,Carat weight:2.68ct,,,,
1251,https://www.idonowidont.com/jewelry/video-018ct-anchorcert-certified-f-vvs-oval-diamond-band-ring-18k-white-and-yellow-gold,"$1,300.00",,,Metal Type:Two Tone,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.18ct,,,,
1252,https://www.idonowidont.com/jewelry/garnet-and-topaz-14-kt-gold-pendant-open-offers-710941,"$1,400.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Garnet,Carat weight:1.75ct,,,,
1253,https://www.idonowidont.com/jewelry/diamond-and-opal-14-kt-gold-pendant-116-grams-open-offers-710951,"$1,400.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Opal,,,,,
1254,https://www.idonowidont.com/jewelry/garnet-and-topaz-14-kt-gold-pendant-open-offers-710946,"$1,400.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Garnet,Carat weight:1.75ct,,,,
1255,https://www.idonowidont.com/jewelry/diamond-and-opal-14-kt-gold-pendant-open-offers-710956,"$1,400.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Opal,,,,,
1256,https://www.idonowidont.com/jewelry/diamond-engagement-14-kt-gold-ring-open-offers-710556,$850.00,,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.75ct,,,,
1257,https://www.idonowidont.com/jewelry/classic-diamond-ring-710551,$950.00,,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,,,,,
1258,https://www.idonowidont.com/jewelry/emerald-and-diamond-ring-710576,"$1,900.00",,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Emerald,,,,,
1259,https://www.idonowidont.com/jewelry/emerald-and-diamond-14-kt-gold-ring-open-offers-710581,"$2,200.00",,,Metal Type:White Gold,Ring Size:6.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Emerald,Carat weight:1.40ct,,,,
1260,https://www.idonowidont.com/jewelry/diamond-ring-710541,$950.00,,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,,,,,
1261,https://www.idonowidont.com/jewelry/diamond-ring-710546,$950.00,,,Metal Type:White Gold,Ring Size:5.75,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,,,,,
1262,https://www.idonowidont.com/jewelry/attractive-tanzanite-ring-open-offers-706986,$550.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:9.00ct,,,,
1263,https://www.idonowidont.com/jewelry/breathtaking-tanzanite-earrings-open-offers-707121,$550.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Earrings,Stone:Tanzanite,Carat weight:2.50ct,,,,Style:Drop/Chandelier
1264,https://www.idonowidont.com/jewelry/beautiful-14k-gold-opal-sapphire-pendant-open-offers-707126,"$1,500.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Opal,Carat weight:3.00ct,,,,
1265,https://www.idonowidont.com/jewelry/opulent-ruby-topaz-ring-open-offers-707136,$595.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Ruby,Carat weight:12.70ct,,,,
1266,https://www.idonowidont.com/jewelry/fabulous-emerald-green-silver-pendant-706976,"$1,500.00",,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Other,Carat weight:357.00ct,,,,
1267,https://www.idonowidont.com/jewelry/attractive-tanzanite-platinum-over-silver-ring-706991,$550.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Tanzanite,Carat weight:9.00ct,,,,
1268,https://www.idonowidont.com/jewelry/glamorous-emerald-sapphire-ring-open-offers-707011,$750.00,,,Metal Type:Silver,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Emerald,Carat weight:6.00ct,,,,
1269,https://www.idonowidont.com/jewelry/stunning-ruby-topaz-pendant-open-offers-706996,$750.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Ruby,Carat weight:14.90ct,,,,
1270,https://www.idonowidont.com/jewelry/glamorous-14kt-diamond-ring-open-offers-706966,"$2,200.00",,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.75ct,,,,
1271,https://www.idonowidont.com/jewelry/glamorous-14-kt-diamond-ring-open-offers-706961,"$2,200.00",,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.75ct,,,,
1272,https://www.idonowidont.com/jewelry/stunning-ruby-red-topaz-silver-pendant-707001,$760.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Ruby,Carat weight:14.90ct,,,,
1273,https://www.idonowidont.com/jewelry/sterling-silver-jewelry-set-463276,$150.00,,,Metal Type:Silver,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,,,,Type:Fine,,
1274,https://www.idonowidont.com/jewelry/stunning-18-carat-art-deco-emerald-diamond-cocktail-ring-701106,"$2,500.00",,,Metal Type:White Gold,Ring Size:17.45,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Rings,Stone:Emerald,Carat weight:1.25ct,,,,
1275,https://www.idonowidont.com/jewelry/9-carat-tennis-bracelet-14kt-solid-white-gold-security-clasp-692891,"$4,900.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Moissanite,,Style:Tennis,,,
1276,https://www.idonowidont.com/jewelry/diamond-journey-earrings-692671,$450.00,,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,,,,,Style:Drop/Chandelier
1277,https://www.idonowidont.com/jewelry/double-pearl-necklace-691351,"$1,100.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Necklaces,Stone:Pearl,,,,,
1278,https://www.idonowidont.com/jewelry/princess-cut-invisible-set-diamond-crossvideo-687806,"$5,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Pendants,Stone:Diamond,Carat weight:3.60ct,,,,
1279,https://www.idonowidont.com/jewelry/sapphire-and-diamond-pendant-necklace-686186,$290.00,,,,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Pendants,Stone:Sapphire,,,,,
1280,https://www.idonowidont.com/jewelry/three-stone-blue-sapphire-ring-686181,$580.00,,,Metal Type:White Gold,Ring Size:6.50,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Sapphire,Carat weight:0.90ct,,,,
1281,https://www.idonowidont.com/jewelry/pave-diamond-ring-684381,$400.00,,,Metal Type:White Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:0.30ct,,,,
1282,https://www.idonowidont.com/jewelry/amazing-drop-chandelier-earrings-683651,"$10,569.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:3.10ct,,,,Style:Drop/Chandelier
1283,https://www.idonowidont.com/jewelry/14k-yellow-gold-necklace-diamonds-681591,$400.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Necklaces,Stone:Diamond,Carat weight:0.23ct,,,,
1284,https://www.idonowidont.com/jewelry/14k-yellow-gold-diamond-earrings-681596,$400.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Earrings,Stone:Diamond,Carat weight:0.36ct,,,,Style:Studs
1285,https://www.idonowidont.com/jewelry/tanzanite-ring-tanzanite-decembers-birthstone-253176,$420.00,,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,,,,,,,,,,,Kind:Rings,Stone:Other,,,,Material:,
1286,https://www.idonowidont.com/jewelry/1002-carat-bracelet-i-color-range-and-si1-2-clarity-672376,"$12,500.00",,,Metal Type:White Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,,Style:Tennis,,,
1287,https://www.idonowidont.com/jewelry/vintage-gents-ring-205-ct-round-center-586746,"$19,499.00",,,Metal Type:Rose Gold,Ring Size:7.00,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:14k,,,,,,,,,,Kind:Rings,Stone:Diamond,Carat weight:2.07ct,,,,
1288,https://www.idonowidont.com/jewelry/alex-sepkus-submarine-gold-and-diamond-bracelet-668836,"$8,750.00",,,Metal Type:Yellow Gold,,Marketplace: Pre-OwnedFine Jewelry,,,,,,,Karat:18k,,,,,,,,,,Kind:Bracelets,Stone:Diamond,Carat weight:0.70ct,Style:Other,,,
